order_id,customer_id,gender,age,city,product_category,product_price,quantity,payment_method,order_date,total_amount
2921,1815,Male,42,Giza,Electronics,4459.25,3,Debit Card,2023-09-08,13377.75
2922,1449,Female,52,Giza,Home,4577.06,3,Debit Card,2023-06-19,13731.18
2923,1453,Female,49,Aswan,Clothing,2123.41,3,Credit Card,2023-02-23,6370.23
2924,1923,Female,31,Cairo,Clothing,3299.84,1,Credit Card,2023-05-12,3299.84
2925,1628,Male,18,Aswan,Electronics,869.49,1,Credit Card,2023-11-11,869.49
2926,1220,Female,34,Alexandria,Sports,2202.93,3,Vodafone Cash,2023-04-04,6608.789999999999
2927,1153,Female,42,Aswan,Books,3175.92,2,Cash,2023-02-15,6351.84
2928,1664,Male,25,Aswan,Sports,1957.75,3,Cash,2023-12-16,5873.25
2929,1011,Female,22,Alexandria,Sports,1820.12,4,Cash,2023-04-09,7280.48
2930,1132,Male,22,Aswan,Clothing,54.95,1,Vodafone Cash,2023-08-22,54.95
2931,1993,Female,58,Cairo,Clothing,4031.25,4,Cash,2023-09-26,16125.0
2932,1303,Male,52,Mansoura,Books,4452.22,4,Credit Card,2023-02-06,17808.88
2933,1292,Male,36,Alexandria,Clothing,4848.84,1,Cash,2023-03-16,4848.84
2934,1974,Female,40,Giza,Sports,3610.39,3,Vodafone Cash,2023-02-27,10831.17
2935,1299,Male,26,Cairo,Electronics,2766.52,5,Vodafone Cash,2023-01-19,13832.6
2936,1739,Female,47,Mansoura,Books,1382.96,4,Cash,2023-07-07,5531.84
2937,1782,Female,33,Cairo,Electronics,4996.53,3,Vodafone Cash,2023-05-19,14989.59
2938,1042,Male,50,Cairo,Sports,2969.28,5,Vodafone Cash,2023-05-23,14846.400000000001
2939,1943,Female,19,Giza,Books,3421.71,4,Cash,2023-04-18,13686.84
2940,1342,Male,31,Mansoura,Electronics,3427.91,3,Vodafone Cash,2023-08-09,10283.73
2941,1325,Male,63,Cairo,Books,4234.0,4,Vodafone Cash,2023-05-25,16936.0
2942,1813,Male,18,Giza,Sports,97.88,3,Cash,2023-12-12,293.64
2943,1497,Male,43,Alexandria,Books,1140.22,2,Credit Card,2023-01-05,2280.44
2944,1363,Male,42,Giza,Sports,3344.39,2,Credit Card,2023-02-25,6688.78
2945,1890,Male,33,Aswan,Books,4480.97,1,Vodafone Cash,2023-09-12,4480.97
2946,1426,Male,32,Giza,Books,3442.43,5,Debit Card,2023-08-10,17212.149999999998
2947,1020,Male,43,Giza,Clothing,2096.78,4,Debit Card,2023-12-26,8387.12
2948,1406,Female,64,Giza,Sports,1839.7,4,Cash,2023-02-17,7358.8
2949,1618,Female,61,Cairo,Home,3702.84,3,Cash,2023-10-31,11108.52
2950,1335,Male,33,Mansoura,Books,3719.13,5,Credit Card,2023-06-12,18595.65
2951,1814,Female,31,Giza,Electronics,3054.94,4,Debit Card,2023-08-24,12219.76
2952,1116,Female,46,Giza,Clothing,1492.76,5,Cash,2023-09-05,7463.8
2953,1123,Female,41,Aswan,Clothing,4629.52,5,Debit Card,2023-12-31,23147.600000000002
2954,1398,Female,64,Aswan,Books,2781.81,2,Debit Card,2023-04-10,5563.62
2955,1792,Female,32,Alexandria,Home,3962.94,4,Vodafone Cash,2023-01-21,15851.76
2956,1803,Female,36,Alexandria,Clothing,1110.83,4,Vodafone Cash,2023-04-12,4443.32
2957,1714,Male,25,Aswan,Sports,1753.0,1,Debit Card,2023-01-05,1753.0
2958,1050,Female,51,Mansoura,Books,4379.17,5,Credit Card,2023-07-16,21895.85
2959,1782,Female,19,Alexandria,Books,298.03,3,Cash,2023-05-29,894.0899999999999
2960,1323,Female,44,Mansoura,Home,2585.96,2,Cash,2023-12-11,5171.92
2961,1788,Female,27,Aswan,Sports,2434.44,1,Credit Card,2023-11-26,2434.44
2962,1140,Male,52,Alexandria,Sports,3768.59,2,Vodafone Cash,2023-07-30,7537.18
2963,1469,Male,40,Giza,Home,1445.37,3,Vodafone Cash,2023-06-09,4336.11
2964,1786,Male,25,Aswan,Electronics,1134.38,1,Credit Card,2023-05-26,1134.38
2965,1801,Male,45,Alexandria,Sports,4634.36,2,Credit Card,2023-02-27,9268.72
2966,1333,Female,40,Mansoura,Electronics,2879.96,3,Vodafone Cash,2023-12-20,8639.880000000001
2967,1892,Male,21,Mansoura,Electronics,568.21,1,Debit Card,2023-08-28,568.21
2968,1963,Male,31,Alexandria,Books,1005.53,3,Vodafone Cash,2023-03-20,3016.59
2969,1372,Male,59,Mansoura,Books,4994.19,1,Debit Card,2023-06-01,4994.19
2970,1563,Male,46,Alexandria,Clothing,1018.26,4,Cash,2023-01-05,4073.04
2971,1493,Female,18,Alexandria,Books,3071.85,4,Cash,2023-06-30,12287.4
2972,1538,Male,21,Mansoura,Sports,2129.63,2,Debit Card,2023-12-18,4259.26
2973,1668,Female,49,Cairo,Sports,4433.72,5,Debit Card,2023-07-20,22168.600000000002
2974,1750,Male,50,Giza,Electronics,3788.08,5,Vodafone Cash,2023-05-13,18940.4
2975,1155,Female,43,Aswan,Sports,3004.91,3,Credit Card,2023-05-02,9014.73
2976,1290,Female,34,Giza,Books,103.16,1,Debit Card,2023-06-18,103.16
2977,1647,Male,56,Aswan,Books,4404.99,4,Cash,2023-12-20,17619.96
2978,1143,Male,40,Aswan,Books,2251.1,5,Vodafone Cash,2023-12-12,11255.5
2979,1105,Male,49,Giza,Home,4661.31,4,Cash,2023-11-04,18645.24
2980,1419,Male,32,Alexandria,Sports,2502.92,3,Vodafone Cash,2023-04-08,7508.76
2981,1669,Female,30,Mansoura,Clothing,3486.41,3,Credit Card,2023-10-09,10459.23
2982,1657,Female,19,Cairo,Sports,393.0,1,Credit Card,2023-09-25,393.0
2983,1001,Male,36,Cairo,Sports,3738.5,5,Cash,2023-11-22,18692.5
2984,1944,Male,41,Cairo,Home,1723.08,3,Debit Card,2023-12-06,5169.24
2985,1588,Female,62,Giza,Sports,1789.23,3,Debit Card,2023-01-19,5367.6900000000005
2986,1643,Male,41,Giza,Electronics,637.35,4,Cash,2023-05-12,2549.4
2987,1089,Female,28,Alexandria,Books,776.94,2,Debit Card,2023-04-06,1553.88
2988,1344,Male,39,Cairo,Books,969.51,5,Debit Card,2023-07-29,4847.55
2989,1349,Female,32,Alexandria,Home,1674.62,1,Cash,2023-01-05,1674.62
2990,1458,Female,27,Cairo,Books,4465.25,1,Cash,2023-05-08,4465.25
2991,1262,Female,58,Giza,Electronics,1872.89,4,Credit Card,2023-02-23,7491.56
2992,1350,Female,44,Mansoura,Home,3635.6,1,Cash,2023-07-17,3635.6
2993,1107,Female,26,Mansoura,Clothing,459.6,3,Credit Card,2023-07-25,1378.8000000000002
2994,1585,Male,45,Mansoura,Books,2975.94,5,Credit Card,2023-06-29,14879.7
2995,1038,Female,18,Mansoura,Sports,2435.36,1,Vodafone Cash,2023-08-29,2435.36
2996,1908,Male,34,Aswan,Electronics,4890.89,5,Debit Card,2023-10-01,24454.45
2997,1158,Female,48,Cairo,Electronics,4238.73,1,Cash,2023-11-16,4238.73
2998,1582,Female,61,Mansoura,Books,2301.41,2,Debit Card,2023-05-18,4602.82
2999,1958,Male,27,Aswan,Clothing,3886.96,2,Vodafone Cash,2023-01-23,7773.92
3000,1311,Male,54,Aswan,Sports,1005.54,5,Cash,2023-04-30,5027.7
3001,1240,Male,46,Aswan,Clothing,2833.56,2,Cash,2023-04-25,5667.12
3002,1937,Male,35,Alexandria,Clothing,419.36,2,Vodafone Cash,2023-03-23,838.72
3003,1444,Female,64,Alexandria,Books,1773.04,3,Debit Card,2023-07-15,5319.12
3004,1297,Male,55,Aswan,Sports,1168.02,1,Credit Card,2023-06-29,1168.02
3005,1951,Female,56,Mansoura,Books,3608.6,2,Vodafone Cash,2023-12-18,7217.2
3006,1035,Male,23,Cairo,Books,2475.95,5,Vodafone Cash,2023-06-24,12379.75
3007,1083,Male,57,Giza,Electronics,3767.8,3,Cash,2023-07-17,11303.400000000001
3008,1451,Female,29,Alexandria,Books,2600.71,2,Credit Card,2023-01-26,5201.42
3009,1885,Female,31,Mansoura,Home,478.1,5,Vodafone Cash,2023-04-09,2390.5
3010,1774,Male,61,Mansoura,Sports,3690.07,1,Debit Card,2023-08-21,3690.07
3011,1821,Female,27,Giza,Electronics,4174.48,2,Vodafone Cash,2023-07-10,8348.96
3012,1384,Female,37,Giza,Sports,4522.48,5,Debit Card,2023-03-07,22612.399999999998
3013,1171,Female,32,Mansoura,Electronics,2881.36,5,Cash,2023-09-03,14406.800000000001
3014,1375,Female,48,Giza,Home,3780.25,4,Vodafone Cash,2023-04-14,15121.0
3015,1684,Female,24,Mansoura,Books,3772.62,5,Debit Card,2023-07-10,18863.1
3016,1361,Female,58,Giza,Electronics,820.96,4,Cash,2023-05-21,3283.84
3017,1558,Female,27,Giza,Electronics,862.89,1,Cash,2023-06-28,862.89
3018,1890,Female,27,Mansoura,Electronics,400.88,1,Cash,2023-09-18,400.88
3019,1140,Male,56,Aswan,Home,1633.57,3,Vodafone Cash,2023-06-24,4900.71
3020,1886,Female,45,Mansoura,Sports,2393.87,4,Cash,2023-06-13,9575.48
3021,1917,Male,47,Cairo,Home,4989.59,5,Cash,2023-01-19,24947.95
3022,1117,Female,54,Giza,Electronics,2183.42,3,Debit Card,2023-01-20,6550.26
3023,1276,Female,20,Alexandria,Electronics,3644.9,3,Cash,2023-10-14,10934.7
3024,1725,Female,60,Giza,Books,3482.32,1,Vodafone Cash,2023-12-27,3482.32
3025,1219,Female,32,Cairo,Home,1062.19,5,Credit Card,2023-08-27,5310.950000000001
3026,1904,Male,38,Alexandria,Home,339.61,4,Cash,2023-02-13,1358.44
3027,1025,Male,54,Alexandria,Clothing,2752.73,1,Vodafone Cash,2023-07-15,2752.73
3028,1520,Female,29,Mansoura,Sports,3516.51,3,Cash,2023-07-14,10549.53
3029,1782,Male,21,Aswan,Clothing,4991.35,2,Vodafone Cash,2023-12-23,9982.7
3030,1009,Female,64,Mansoura,Clothing,1825.12,3,Cash,2023-12-11,5475.36
3031,1983,Female,26,Alexandria,Sports,4487.0,2,Debit Card,2023-02-18,8974.0
3032,1377,Male,56,Alexandria,Books,1940.57,1,Credit Card,2023-02-28,1940.57
3033,1632,Male,59,Aswan,Books,3462.59,4,Credit Card,2023-05-12,13850.36
3034,1636,Female,45,Giza,Sports,3011.35,5,Vodafone Cash,2023-06-16,15056.75
3035,1681,Female,40,Aswan,Sports,312.25,2,Vodafone Cash,2023-05-15,624.5
3036,1583,Male,62,Mansoura,Home,438.02,5,Credit Card,2023-03-30,2190.1
3037,1151,Female,57,Giza,Home,152.78,1,Debit Card,2023-09-28,152.78
3038,1719,Male,61,Mansoura,Home,1885.63,1,Debit Card,2023-09-20,1885.63
3039,1048,Female,39,Aswan,Home,3741.72,1,Cash,2023-04-26,3741.72
3040,1153,Female,41,Giza,Electronics,905.14,4,Debit Card,2023-07-15,3620.56
3041,1858,Male,43,Aswan,Electronics,3048.97,2,Credit Card,2023-12-20,6097.94
3042,1292,Male,47,Cairo,Books,1479.7,5,Credit Card,2023-04-18,7398.5
3043,1579,Male,50,Alexandria,Electronics,3995.11,3,Debit Card,2023-12-28,11985.33
3044,1049,Female,33,Giza,Electronics,4002.06,1,Debit Card,2023-02-16,4002.06
3045,1663,Female,39,Alexandria,Home,3888.3,5,Credit Card,2023-08-29,19441.5
3046,1530,Female,60,Cairo,Home,2647.93,5,Credit Card,2023-11-05,13239.65
3047,1611,Female,35,Giza,Sports,1458.61,4,Credit Card,2023-08-18,5834.44
3048,1059,Male,24,Alexandria,Home,4056.75,2,Credit Card,2023-09-02,8113.5
3049,1166,Female,43,Alexandria,Sports,971.2,4,Credit Card,2023-11-12,3884.8
3050,1201,Female,25,Giza,Sports,1484.31,4,Debit Card,2023-09-07,5937.24
3051,1856,Female,23,Alexandria,Electronics,960.54,5,Debit Card,2023-03-18,4802.7
3052,1145,Male,47,Alexandria,Home,3387.34,2,Cash,2023-03-03,6774.68
3053,1914,Female,56,Giza,Electronics,3446.87,2,Cash,2023-02-28,6893.74
3054,1675,Female,40,Alexandria,Home,3279.92,2,Vodafone Cash,2023-08-26,6559.84
3055,1969,Male,49,Alexandria,Electronics,2107.23,1,Cash,2023-07-08,2107.23
3056,1992,Female,39,Mansoura,Electronics,545.85,2,Debit Card,2023-02-25,1091.7
3057,1438,Female,59,Mansoura,Electronics,4560.29,5,Cash,2023-03-19,22801.45
3058,1241,Male,60,Cairo,Books,2563.27,1,Cash,2023-08-10,2563.27
3059,1580,Female,62,Mansoura,Electronics,2064.51,3,Debit Card,2023-02-16,6193.530000000001
3060,1686,Female,26,Mansoura,Clothing,2964.68,4,Credit Card,2023-05-18,11858.72
3061,1560,Female,48,Cairo,Clothing,1004.31,2,Debit Card,2023-01-24,2008.62
3062,1482,Male,24,Alexandria,Clothing,706.12,3,Debit Card,2023-01-29,2118.36
3063,1107,Female,26,Alexandria,Sports,2057.35,2,Vodafone Cash,2023-05-15,4114.7
3064,1225,Female,30,Mansoura,Electronics,1174.74,4,Vodafone Cash,2023-12-17,4698.96
3065,1672,Male,20,Cairo,Clothing,1259.24,5,Vodafone Cash,2023-12-16,6296.2
3066,1630,Male,52,Alexandria,Sports,4467.93,5,Credit Card,2023-10-08,22339.65
3067,1660,Female,50,Aswan,Clothing,2677.26,4,Cash,2023-10-19,10709.04
3068,1976,Female,38,Giza,Home,2443.17,3,Vodafone Cash,2023-07-08,7329.51
3069,1661,Female,48,Giza,Books,3462.92,1,Debit Card,2023-03-12,3462.92
3070,1431,Female,51,Giza,Electronics,4760.16,1,Vodafone Cash,2023-07-25,4760.16
3071,1804,Male,49,Mansoura,Books,605.38,2,Debit Card,2023-08-30,1210.76
3072,1654,Female,52,Giza,Books,4176.0,4,Credit Card,2023-11-02,16704.0
3073,1418,Male,32,Giza,Home,2940.89,4,Vodafone Cash,2023-07-03,11763.56
3074,1987,Male,49,Aswan,Home,773.52,1,Debit Card,2023-05-08,773.52
3075,1454,Female,23,Alexandria,Home,1520.89,3,Cash,2023-08-18,4562.67
3076,1159,Female,62,Aswan,Sports,2437.69,4,Credit Card,2023-02-10,9750.76
3077,1522,Male,38,Mansoura,Clothing,3471.33,5,Debit Card,2023-10-08,17356.65
3078,1649,Male,50,Giza,Electronics,1250.9,5,Cash,2023-06-11,6254.5
3079,1968,Female,49,Alexandria,Home,2697.65,4,Cash,2023-11-08,10790.6
3080,1589,Male,36,Giza,Electronics,3439.12,3,Debit Card,2023-12-06,10317.36
3081,1076,Female,50,Giza,Electronics,2271.27,5,Vodafone Cash,2023-06-07,11356.35
3082,1508,Female,45,Mansoura,Electronics,4321.98,3,Cash,2023-11-20,12965.939999999999
3083,1440,Male,48,Giza,Home,4353.82,1,Credit Card,2023-01-21,4353.82
3084,1253,Male,38,Cairo,Home,2379.92,2,Cash,2023-12-13,4759.84
3085,1920,Female,51,Alexandria,Clothing,4865.98,1,Vodafone Cash,2023-01-10,4865.98
3086,1769,Male,32,Alexandria,Home,424.15,2,Credit Card,2023-03-28,848.3
3087,1319,Female,31,Cairo,Home,66.64,5,Credit Card,2023-02-02,333.2
3088,1802,Female,36,Mansoura,Electronics,1934.31,2,Credit Card,2023-12-27,3868.62
3089,1262,Female,60,Giza,Clothing,3025.43,2,Debit Card,2023-12-05,6050.86
3090,1596,Male,32,Giza,Books,3164.54,4,Cash,2023-07-22,12658.16
3091,1657,Female,23,Alexandria,Home,2408.41,2,Vodafone Cash,2023-01-04,4816.82
3092,1834,Female,26,Mansoura,Home,668.17,4,Debit Card,2023-01-23,2672.68
3093,1553,Female,54,Mansoura,Books,893.96,2,Debit Card,2023-07-16,1787.92
3094,1373,Female,37,Mansoura,Electronics,4268.13,4,Credit Card,2023-11-05,17072.52
3095,1636,Female,51,Giza,Clothing,4346.16,5,Debit Card,2023-10-01,21730.8
3096,1166,Female,55,Mansoura,Electronics,3385.8,5,Cash,2023-09-30,16929.0
3097,1936,Female,43,Cairo,Sports,3337.88,2,Debit Card,2023-04-17,6675.76
3098,1752,Female,35,Aswan,Home,3008.53,3,Debit Card,2023-07-19,9025.59
3099,1458,Female,45,Mansoura,Sports,1054.48,5,Credit Card,2023-12-09,5272.4
3100,1998,Female,26,Aswan,Home,2169.84,1,Credit Card,2023-08-03,2169.84
3101,1279,Female,49,Giza,Sports,3494.68,1,Debit Card,2023-01-02,3494.68
3102,1699,Male,23,Mansoura,Books,2709.4,4,Credit Card,2023-05-01,10837.6
3103,1301,Female,31,Alexandria,Home,141.97,3,Vodafone Cash,2023-04-13,425.90999999999997
3104,1530,Female,45,Giza,Home,4770.11,4,Vodafone Cash,2023-05-29,19080.44
3105,1579,Female,41,Cairo,Sports,4231.84,2,Vodafone Cash,2023-06-01,8463.68
3106,1217,Male,30,Cairo,Clothing,1339.7,5,Debit Card,2023-02-22,6698.5
3107,1101,Female,60,Aswan,Sports,3101.47,3,Cash,2023-06-15,9304.41
3108,1553,Male,29,Aswan,Home,4620.03,4,Cash,2023-11-02,18480.12
3109,1287,Female,36,Alexandria,Home,525.25,4,Credit Card,2023-06-16,2101.0
3110,1166,Female,38,Alexandria,Clothing,2540.0,1,Cash,2023-11-12,2540.0
3111,1620,Male,44,Cairo,Electronics,2308.4,2,Cash,2023-12-30,4616.8
3112,1035,Female,36,Mansoura,Clothing,2080.51,4,Debit Card,2023-10-22,8322.04
3113,1743,Male,41,Cairo,Electronics,4186.16,1,Credit Card,2023-03-12,4186.16
3114,1740,Male,43,Cairo,Home,1934.2,3,Cash,2023-05-08,5802.6
3115,1352,Female,62,Alexandria,Books,365.13,4,Vodafone Cash,2023-02-02,1460.52
3116,1675,Female,45,Aswan,Books,375.9,1,Credit Card,2023-06-06,375.9
3117,1898,Female,63,Alexandria,Sports,261.59,2,Credit Card,2023-11-26,523.18
3118,1072,Female,35,Alexandria,Clothing,2075.27,5,Credit Card,2023-09-23,10376.35
3119,1647,Male,61,Alexandria,Clothing,3606.11,3,Vodafone Cash,2023-07-23,10818.33
3120,1352,Male,53,Cairo,Books,1058.43,4,Cash,2023-07-14,4233.72
3121,1890,Female,59,Mansoura,Electronics,3250.02,1,Vodafone Cash,2023-04-19,3250.02
3122,1069,Male,46,Cairo,Clothing,3451.09,4,Credit Card,2023-06-08,13804.36
3123,1424,Male,34,Giza,Electronics,1313.25,5,Credit Card,2023-10-10,6566.25
3124,1998,Female,21,Alexandria,Electronics,3022.76,4,Debit Card,2023-01-27,12091.04
3125,1707,Male,61,Alexandria,Electronics,3440.1,4,Debit Card,2023-08-15,13760.4
3126,1780,Male,62,Giza,Electronics,2359.74,1,Debit Card,2023-09-09,2359.74
3127,1560,Female,46,Alexandria,Sports,1716.75,5,Debit Card,2023-09-22,8583.75
3128,1827,Male,21,Alexandria,Sports,3114.8,3,Credit Card,2023-09-19,9344.400000000001
3129,1641,Female,27,Alexandria,Books,4890.34,1,Vodafone Cash,2023-05-14,4890.34
3130,1955,Male,42,Giza,Sports,2162.86,5,Debit Card,2023-01-26,10814.300000000001
3131,1516,Female,48,Cairo,Clothing,1989.09,5,Vodafone Cash,2023-02-12,9945.449999999999
3132,1427,Male,20,Alexandria,Sports,2348.12,4,Debit Card,2023-01-19,9392.48
3133,1538,Male,64,Mansoura,Clothing,427.28,2,Cash,2023-01-16,854.56
3134,1159,Female,19,Giza,Clothing,2788.16,2,Debit Card,2023-04-15,5576.32
3135,1148,Female,42,Aswan,Electronics,1677.05,3,Vodafone Cash,2023-10-06,5031.15
3136,1775,Female,23,Giza,Books,651.04,4,Debit Card,2023-07-22,2604.16
3137,1229,Female,43,Cairo,Electronics,2357.97,2,Cash,2023-07-27,4715.94
3138,1711,Male,25,Giza,Electronics,66.75,1,Vodafone Cash,2023-06-15,66.75
3139,1561,Male,52,Aswan,Sports,2038.84,3,Vodafone Cash,2023-02-28,6116.5199999999995
3140,1066,Male,44,Mansoura,Sports,573.39,4,Vodafone Cash,2023-02-17,2293.56
3141,1811,Female,42,Aswan,Clothing,170.25,1,Credit Card,2023-05-28,170.25
3142,1380,Male,35,Giza,Sports,4131.15,2,Vodafone Cash,2023-10-04,8262.3
3143,1057,Male,18,Aswan,Sports,4585.43,2,Credit Card,2023-06-27,9170.86
3144,1258,Female,56,Giza,Home,1077.99,2,Cash,2023-10-16,2155.98
3145,1341,Female,20,Mansoura,Clothing,2719.53,2,Vodafone Cash,2023-04-24,5439.06
3146,1837,Male,21,Mansoura,Clothing,1425.89,5,Vodafone Cash,2023-10-23,7129.450000000001
3147,1129,Female,58,Cairo,Home,2493.21,3,Vodafone Cash,2023-08-06,7479.63
3148,1726,Male,54,Mansoura,Clothing,2211.33,3,Cash,2023-09-23,6633.99
3149,1171,Male,32,Alexandria,Books,1381.8,2,Credit Card,2023-06-11,2763.6
3150,1769,Female,25,Aswan,Books,3516.95,3,Debit Card,2023-11-25,10550.849999999999
3151,1613,Male,55,Aswan,Home,676.13,1,Cash,2023-02-05,676.13
3152,1208,Female,36,Giza,Sports,312.71,1,Cash,2023-03-16,312.71
3153,1802,Female,64,Mansoura,Books,3849.99,3,Cash,2023-05-15,11549.97
3154,1353,Male,43,Cairo,Home,3346.35,2,Credit Card,2023-09-29,6692.7
3155,1470,Male,56,Cairo,Books,2517.7,4,Credit Card,2023-06-28,10070.8
3156,1797,Male,27,Cairo,Electronics,2365.56,2,Credit Card,2023-06-08,4731.12
3157,1115,Female,55,Alexandria,Home,2512.19,5,Credit Card,2023-08-31,12560.95
3158,1263,Male,31,Mansoura,Clothing,2213.27,4,Credit Card,2023-10-28,8853.08
3159,1661,Female,58,Cairo,Books,1994.82,5,Vodafone Cash,2023-07-23,9974.1
3160,1811,Female,36,Alexandria,Clothing,2523.47,3,Debit Card,2023-10-10,7570.41
3161,1441,Male,47,Aswan,Home,2666.15,5,Debit Card,2023-10-05,13330.75
3162,1547,Female,22,Giza,Books,3474.92,3,Credit Card,2023-05-23,10424.76
3163,1452,Male,48,Mansoura,Clothing,3570.48,5,Credit Card,2023-01-08,17852.4
3164,1844,Male,24,Mansoura,Sports,1919.26,4,Vodafone Cash,2023-04-26,7677.04
3165,1476,Male,36,Aswan,Sports,2097.03,5,Credit Card,2023-12-09,10485.150000000001
3166,1286,Male,48,Mansoura,Electronics,1899.8,2,Vodafone Cash,2023-09-29,3799.6
3167,1302,Male,56,Mansoura,Home,2705.85,3,Vodafone Cash,2023-06-25,8117.549999999999
3168,1310,Male,41,Mansoura,Clothing,2294.1,1,Cash,2023-08-02,2294.1
3169,1207,Male,51,Mansoura,Electronics,4453.5,5,Cash,2023-08-03,22267.5
3170,1617,Female,40,Alexandria,Home,3496.99,3,Credit Card,2023-02-26,10490.97
3171,1445,Male,62,Alexandria,Sports,4498.35,1,Vodafone Cash,2023-08-17,4498.35
3172,1669,Female,57,Giza,Clothing,3560.23,3,Credit Card,2023-10-27,10680.69
3173,1632,Female,23,Mansoura,Books,4856.41,3,Cash,2023-11-23,14569.23
3174,1054,Female,55,Aswan,Sports,3196.9,1,Cash,2023-02-06,3196.9
3175,1911,Male,58,Cairo,Books,4819.57,1,Cash,2023-10-11,4819.57
3176,1011,Female,53,Giza,Books,832.94,4,Cash,2023-11-20,3331.76
3177,1656,Female,44,Cairo,Clothing,309.76,5,Cash,2023-08-12,1548.8
3178,1399,Male,28,Cairo,Clothing,2916.67,5,Credit Card,2023-10-29,14583.35
3179,1907,Male,22,Mansoura,Books,4918.29,3,Credit Card,2023-07-20,14754.869999999999
3180,1647,Female,34,Aswan,Electronics,2117.15,2,Cash,2023-04-10,4234.3
3181,1979,Male,24,Cairo,Books,1099.61,2,Credit Card,2023-10-09,2199.22
3182,1514,Male,44,Cairo,Books,2631.63,3,Cash,2023-03-16,7894.89
3183,1655,Male,64,Giza,Clothing,3261.55,4,Cash,2023-07-31,13046.2
3184,1541,Male,32,Aswan,Home,1610.13,1,Cash,2023-07-10,1610.13
3185,1236,Female,63,Aswan,Sports,3588.11,3,Credit Card,2023-03-04,10764.33
3186,1278,Male,30,Cairo,Clothing,4876.82,5,Credit Card,2023-04-22,24384.1
3187,1347,Male,28,Aswan,Electronics,4489.97,2,Vodafone Cash,2023-05-23,8979.94
3188,1626,Male,62,Giza,Sports,1493.35,2,Credit Card,2023-04-09,2986.7
3189,1103,Female,43,Giza,Clothing,1667.28,2,Credit Card,2023-09-22,3334.56
3190,1629,Female,39,Giza,Clothing,1889.13,4,Debit Card,2023-08-13,7556.52
3191,1516,Male,45,Mansoura,Home,2003.04,5,Cash,2023-03-16,10015.2
3192,1979,Male,41,Cairo,Electronics,546.58,4,Cash,2023-10-05,2186.32
3193,1871,Female,46,Aswan,Electronics,3821.72,1,Credit Card,2023-07-17,3821.72
3194,1247,Male,26,Giza,Clothing,1858.43,3,Credit Card,2023-07-03,5575.29
3195,1363,Male,59,Cairo,Home,4405.11,3,Vodafone Cash,2023-10-20,13215.329999999998
3196,1320,Female,21,Cairo,Clothing,4638.36,2,Debit Card,2023-02-26,9276.72
3197,1632,Male,63,Mansoura,Books,170.93,2,Cash,2023-09-06,341.86
3198,1285,Male,35,Aswan,Books,4943.09,1,Cash,2023-04-24,4943.09
3199,1148,Female,60,Aswan,Home,3564.61,4,Credit Card,2023-05-20,14258.44
3200,1083,Female,33,Giza,Clothing,2625.94,5,Credit Card,2023-12-25,13129.7
3201,1965,Male,50,Giza,Home,1978.16,1,Debit Card,2023-02-10,1978.16
3202,1405,Female,46,Cairo,Clothing,2616.66,3,Cash,2023-06-02,7849.98
3203,1977,Male,56,Aswan,Clothing,1656.89,3,Debit Card,2023-08-20,4970.67
3204,1455,Male,27,Aswan,Books,3132.3,4,Cash,2023-04-15,12529.2
3205,1742,Male,26,Giza,Sports,510.25,1,Credit Card,2023-04-16,510.25
3206,1799,Female,48,Alexandria,Electronics,3124.56,5,Debit Card,2023-10-27,15622.8
3207,1160,Female,45,Cairo,Electronics,1412.96,1,Vodafone Cash,2023-05-10,1412.96
3208,1783,Male,20,Aswan,Home,137.29,1,Credit Card,2023-06-10,137.29
3209,1459,Male,31,Mansoura,Electronics,2785.89,4,Vodafone Cash,2023-09-14,11143.56
3210,1549,Female,42,Mansoura,Books,2913.32,5,Vodafone Cash,2023-08-17,14566.6
3211,1499,Female,32,Alexandria,Sports,2161.52,3,Vodafone Cash,2023-12-16,6484.5599999999995
3212,1737,Female,19,Giza,Clothing,407.82,2,Cash,2023-07-01,815.64
3213,1508,Male,41,Giza,Clothing,4472.05,5,Vodafone Cash,2023-01-14,22360.25
3214,1653,Female,31,Giza,Books,3076.58,3,Cash,2023-04-10,9229.74
3215,1803,Female,24,Mansoura,Electronics,622.78,4,Debit Card,2023-08-13,2491.12
3216,1480,Male,53,Giza,Clothing,2579.11,5,Credit Card,2023-12-24,12895.550000000001
3217,1662,Male,41,Mansoura,Electronics,2511.41,5,Cash,2023-08-19,12557.05
3218,1113,Male,44,Alexandria,Books,348.99,3,Cash,2023-02-22,1046.97
3219,1748,Female,54,Cairo,Clothing,3053.96,3,Debit Card,2023-01-06,9161.880000000001
3220,1577,Male,55,Aswan,Home,4051.22,1,Debit Card,2023-03-31,4051.22
3221,1360,Male,47,Alexandria,Sports,3757.59,1,Credit Card,2023-03-05,3757.59
3222,1340,Male,44,Mansoura,Electronics,1054.7,5,Debit Card,2023-03-29,5273.5
3223,1769,Male,56,Alexandria,Electronics,4318.35,2,Cash,2023-02-02,8636.7
3224,1986,Female,32,Aswan,Electronics,1745.58,4,Credit Card,2023-03-13,6982.32
3225,1760,Male,43,Cairo,Electronics,4735.22,3,Credit Card,2023-02-13,14205.66
3226,1968,Female,18,Aswan,Books,405.15,1,Credit Card,2023-09-10,405.15
3227,1448,Female,21,Mansoura,Books,2456.73,4,Vodafone Cash,2023-04-17,9826.92
